Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
610,Bournemouth,2018-03-31,1.7,362,13,3,48,420,3,1532,24,359,@,Watford,eng Premier League,D 2-2,2,2,0,50,1,1,1,0,1.7,1.0,+1.0,+0.2,0.9,0.9,+0.3,0.0,+0.1,0.08,12,0.08,0.20,5,41.7,18.8,0,362,473,76.5,10,24,5,1,35,7187,2892,152,187,81.3,150,182,82.4,56,92,60.9,24,15,3,1,2,1,2,3,1,1,0,1,0,0,271,1532,684,15,8,7,17,9,359,35,359,35,271,1532,684,15,8,7,17,9,20,13,14,2,4,8,17,47.1,9,14,7,7,7,27,40,0,420,49,16,0,0,16,20,4,1,2,0,4,11,3,27,4,0,0,0,48,Match Report
611,West Ham,2018-03-31,1.4,293,12,3,53,367,5,1608,19,290,,Southampton,eng Premier League,W 3-0,3,0,+3,49,3,0,0,0,1.4,1.4,+0.9,+0.9,0.9,0.3,+1.6,+1.6,+1.1,0.12,12,0.25,0.60,5,41.7,16.6,0,293,433,67.7,9,20,3,2,30,5631,2293,119,156,76.3,125,168,74.4,42,87,48.3,19,15,2,0,1,1,0,5,4,0,0,1,0,0,253,1608,704,16,12,6,9,10,290,30,290,30,253,1608,704,16,12,6,9,10,19,12,14,5,0,7,19,36.8,12,9,4,5,16,35,23,1,367,65,16,1,5,17,38,5,3,0,0,1,15,3,32,1,0,0,0,53,Match Report
612,Liverpool,2018-03-31,1.8,591,12,3,66,677,4,2890,28,590,@,Crystal Palace,eng Premier League,W 2-1,2,1,+1,67,2,0,0,0,1.8,1.8,-0.1,+0.7,1.8,1.4,+0.2,+0.2,+0.2,0.11,16,0.13,0.33,6,37.5,16.0,0,591,727,81.3,14,45,14,2,75,10398,3356,250,284,88.0,264,308,85.7,53,91,58.2,28,19,3,1,4,0,1,4,4,0,0,0,0,0,557,2890,1449,28,27,7,9,17,590,75,590,75,557,2890,1449,28,27,7,9,17,16,12,6,6,4,6,21,28.6,15,7,0,7,9,25,24,1,677,49,7,1,5,29,29,6,3,3,0,1,15,3,18,1,0,1,0,66,Match Report
613,Watford,2018-03-31,0.7,342,12,3,63,424,4,1396,22,336,,Bournemouth,eng Premier League,D 2-2,2,2,0,50,2,0,0,0,0.7,0.7,-1.0,-0.2,0.4,1.0,+1.3,+1.3,+1.6,0.05,16,0.13,0.40,5,31.3,21.7,1,342,472,72.5,8,25,16,2,53,6154,2524,174,210,82.9,102,131,77.9,54,103,52.4,22,13,1,3,2,2,1,4,3,1,0,0,0,0,310,1396,581,17,13,4,10,12,336,50,336,50,310,1396,581,17,13,4,10,12,18,12,6,9,3,9,18,50.0,9,12,3,9,14,32,12,1,424,45,9,0,0,24,21,7,1,5,0,3,10,3,18,3,0,1,0,63,Match Report
614,Burnley,2018-03-31,1.3,396,8,2,60,457,2,1636,15,394,@,West Brom,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,1.3,1.3,+0.8,+0.8,0.5,0.5,+0.7,+0.7,+0.5,0.13,11,0.18,0.50,4,36.4,16.1,0,396,510,77.6,7,36,7,3,42,7617,2717,167,188,88.8,157,184,85.3,58,110,52.7,15,12,1,1,1,0,0,2,1,0,0,1,0,0,352,1636,863,20,20,4,17,14,394,42,394,42,352,1636,863,20,20,4,17,14,10,8,4,4,2,4,11,36.4,7,4,2,2,7,17,33,1,457,51,14,0,9,21,21,6,1,2,0,2,6,2,18,2,0,0,0,60,Match Report
615,Southampton,2018-03-31,0.5,320,12,3,57,394,0,1704,17,318,@,West Ham,eng Premier League,L 0-3,0,3,-3,51,0,0,0,0,0.5,0.5,-0.9,-0.9,0.5,0.5,-0.5,-0.5,-0.5,0.06,9,0.00,,0,0.0,17.3,0,320,447,71.6,9,25,6,2,39,5467,2213,156,185,84.3,119,158,75.3,35,81,43.2,17,12,2,2,1,0,0,0,0,0,0,0,0,0,296,1704,755,10,20,2,16,12,318,39,318,39,296,1704,755,10,20,2,16,12,17,12,11,6,0,7,16,43.8,9,14,3,11,10,27,32,2,394,53,10,1,0,19,22,9,5,3,0,0,7,3,26,0,0,0,0,57,Match Report
616,Crystal Palace,2018-03-31,1.9,215,17,2,74,308,2,1551,10,213,,Liverpool,eng Premier League,L 1-2,1,2,-1,33,0,1,1,0,1.9,1.1,+0.1,-0.7,1.0,0.3,-0.9,-1.1,-1.0,0.23,5,0.00,0.00,2,40.0,22.9,1,215,354,60.7,3,20,4,0,25,3582,1777,106,138,76.8,75,118,63.6,23,70,32.9,10,6,0,1,0,1,2,2,1,0,0,0,1,0,250,1551,755,17,8,4,26,10,213,25,213,25,250,1551,755,17,8,4,26,10,25,17,11,11,3,8,18,44.4,10,14,5,9,8,33,31,2,308,45,7,2,0,15,22,4,4,0,0,1,10,2,11,1,1,0,0,74,Match Report
617,West Brom,2018-03-31,0.5,326,13,2,62,414,2,1675,15,323,,Burnley,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,0.5,0.5,-0.8,-0.8,0.4,0.7,+0.5,+0.5,+0.6,0.06,8,0.13,0.33,3,37.5,16.1,0,326,461,70.7,6,25,13,8,30,6993,3003,101,123,82.1,163,203,80.3,58,117,49.6,15,14,0,1,0,0,0,2,2,0,0,0,0,0,271,1675,782,16,19,4,14,6,323,30,323,30,271,1675,782,16,19,4,14,6,20,13,12,6,2,6,12,50.0,6,4,1,3,6,26,31,1,414,45,11,1,5,26,18,1,1,0,0,2,5,2,31,2,0,0,0,62,Match Report
618,Brighton,2018-03-31,1.8,303,6,2,63,378,0,1555,24,300,,Leicester City,eng Premier League,L 0-2,0,2,-2,48,0,0,1,1,1.8,1.0,+0.6,-0.2,0.8,0.6,-1.8,-1.0,-0.8,0.07,14,0.00,0.00,2,14.3,20.9,1,303,439,69.0,10,23,5,1,39,5566,2146,142,162,87.7,110,147,74.8,43,93,46.2,24,16,1,1,1,4,1,0,0,0,0,0,0,0,270,1555,875,14,8,4,12,7,300,38,300,38,270,1555,875,14,8,4,12,7,11,6,3,5,3,5,12,41.7,7,2,0,2,12,23,24,0,378,55,12,2,7,25,31,6,4,0,1,6,19,2,12,6,1,0,0,63,Match Report
619,Huddersfield,2018-03-31,0.1,240,18,3,53,323,0,1086,8,235,@,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,37,0,0,0,0,0.1,0.1,-2.3,-2.3,0.1,0.3,-0.1,-0.1,-0.1,0.03,4,0.00,,0,0.0,24.6,0,240,376,63.8,3,27,3,2,22,4447,2225,137,182,75.3,65,109,59.6,36,75,48.0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,219,1086,587,9,12,4,18,11,235,20,235,20,219,1086,587,9,12,4,18,11,24,18,10,12,2,15,19,78.9,4,20,6,14,16,40,36,2,323,52,12,0,2,13,22,3,0,1,2,1,7,3,16,1,0,0,0,53,Match Report
620,Leicester City,2018-03-31,1.2,360,10,3,58,432,4,1971,12,358,@,Brighton,eng Premier League,W 2-0,2,0,+2,52,2,0,0,0,1.2,1.2,-0.6,+0.2,1.2,0.9,+0.8,+0.8,+0.8,0.20,6,0.33,0.50,4,66.7,14.3,0,360,483,74.5,5,25,10,2,39,6099,2002,178,206,86.4,135,172,78.5,33,80,41.3,12,10,1,1,0,0,0,4,4,0,0,0,0,0,307,1971,1011,28,17,6,12,6,358,39,358,39,307,1971,1011,28,17,6,12,6,14,10,8,5,1,7,19,36.8,12,18,5,13,11,25,35,1,432,50,16,1,3,14,18,1,1,0,0,1,5,3,18,1,0,1,0,58,Match Report
621,Manchester City,2018-03-31,1.5,923,6,3,44,961,6,3267,35,919,@,Everton,eng Premier League,W 3-1,3,1,+2,81,3,0,0,0,1.5,1.5,+0.6,+0.6,1.4,1.6,+1.5,+1.5,+1.6,0.08,18,0.17,0.75,4,22.2,20.2,0,923,1009,91.5,16,53,14,1,60,13862,4055,504,526,95.8,328,353,92.9,51,76,67.1,35,31,2,1,1,0,0,6,6,0,0,0,0,0,663,3267,1801,27,27,9,17,5,919,60,919,60,663,3267,1801,27,27,9,17,5,8,6,3,5,0,3,7,42.9,4,5,0,5,4,12,14,0,961,45,12,5,8,12,14,11,1,1,0,3,8,3,15,3,0,0,0,44,Match Report
622,Newcastle Utd,2018-03-31,2.4,499,11,3,73,583,2,2109,31,493,,Huddersfield,eng Premier League,W 1-0,1,0,+1,63,1,0,0,0,2.4,2.4,+2.3,+2.3,1.6,1.5,-1.4,-1.4,-0.6,0.13,18,0.06,0.33,3,16.7,19.9,2,499,633,78.8,12,43,6,3,54,8545,3077,224,260,86.2,213,243,87.7,46,86,53.5,31,24,1,0,2,3,1,2,2,0,0,0,0,0,452,2109,1007,22,12,7,23,9,493,54,493,54,452,2109,1007,22,12,7,23,9,16,11,6,9,1,5,11,45.5,6,6,2,4,15,31,30,0,583,47,9,2,2,17,30,3,1,0,1,3,18,3,17,3,0,0,0,73,Match Report
623,Manchester Utd,2018-03-31,2.2,695,12,3,53,743,2,2554,19,690,,Swansea City,eng Premier League,W 2-0,2,0,+2,66,2,0,0,0,2.2,2.2,+2.0,+2.0,2.1,1.7,-0.2,-0.2,-1.1,0.20,11,0.18,0.40,5,45.5,15.4,0,695,787,88.3,10,38,15,2,52,10302,3162,357,379,94.2,235,262,89.7,46,69,66.7,19,16,0,2,0,0,1,2,2,0,0,0,0,0,532,2554,1304,27,24,5,11,8,690,51,690,51,532,2554,1304,27,24,5,11,8,17,12,7,5,5,7,12,58.3,5,6,1,5,13,30,15,0,743,39,13,3,4,19,16,3,2,0,1,5,11,3,11,5,0,0,0,53,Match Report
624,Everton,2018-03-31,0.9,151,10,3,36,187,2,609,10,149,,Manchester City,eng Premier League,L 1-3,1,3,-2,19,1,0,0,0,0.9,0.9,-0.6,-0.6,0.8,0.5,+0.1,+0.1,+0.2,0.15,6,0.17,0.50,2,33.3,13.5,1,151,234,64.5,5,18,4,2,16,3417,1515,57,66,86.4,49,72,68.1,37,77,48.1,10,7,2,0,0,1,0,2,2,0,0,0,0,0,129,609,219,7,2,2,9,5,149,16,149,16,129,609,219,7,2,2,9,5,13,10,8,4,1,8,17,47.1,9,13,6,7,10,23,23,0,187,45,10,0,1,15,14,2,1,0,1,2,6,3,21,2,0,0,0,36,Match Report
625,Arsenal,2018-04-01,3.3,574,9,3,56,641,5,2633,43,572,,Stoke City,eng Premier League,W 3-0,3,0,+3,69,1,2,2,0,3.3,1.8,+2.9,+1.3,1.7,1.6,-0.3,-0.8,-1.7,0.10,22,0.05,0.11,9,40.9,18.0,0,574,690,83.2,16,34,14,2,47,9256,3262,286,328,87.2,231,262,88.2,37,62,59.7,43,27,3,3,6,4,0,5,1,0,1,1,2,0,538,2633,1441,29,18,2,15,8,572,47,572,47,538,2633,1441,29,18,2,15,8,16,9,8,8,0,6,13,46.2,7,9,2,7,11,27,13,0,641,46,14,1,0,16,18,6,3,0,0,3,6,3,20,3,2,0,0,56,Match Report
626,Stoke City,2018-04-01,0.4,200,6,2,49,265,0,1082,15,196,@,Arsenal,eng Premier League,L 0-3,0,3,-3,31,0,0,0,0,0.4,0.4,-2.9,-1.3,0.4,0.4,-0.4,-0.4,-0.4,0.06,8,0.00,0.00,2,25.0,17.5,0,200,316,63.3,6,22,5,0,27,3781,1842,86,110,78.2,74,105,70.5,29,71,40.8,15,9,4,0,0,1,1,0,0,0,0,0,0,0,175,1082,596,12,11,4,15,10,196,26,196,26,175,1082,596,12,11,4,15,10,11,6,5,3,3,3,13,23.1,10,11,5,6,10,21,19,1,265,48,10,0,1,17,21,5,4,1,0,3,10,2,21,3,0,2,0,49,Match Report
627,Chelsea,2018-04-01,1.0,411,21,3,67,489,2,2003,24,405,,Tottenham,eng Premier League,L 1-3,1,3,-2,49,1,0,0,0,1.0,1.0,-0.4,-0.4,0.9,1.2,0.0,0.0,+0.1,0.07,14,0.07,0.25,4,28.6,17.1,0,411,545,75.4,10,34,14,4,43,7508,2749,165,208,79.3,173,202,85.6,48,81,59.3,24,19,2,2,0,0,1,2,2,0,0,0,0,0,354,2003,998,27,15,8,15,14,405,43,405,43,354,2003,998,27,15,8,15,14,27,21,10,13,4,6,16,37.5,10,3,2,1,20,47,16,0,489,52,14,2,11,21,21,5,1,2,0,4,17,3,7,4,0,0,0,67,Match Report
628,Tottenham,2018-04-01,1.4,464,16,3,63,527,5,1866,23,462,@,Chelsea,eng Premier League,W 3-1,3,1,+2,51,3,0,0,0,1.4,1.4,+0.4,+0.4,0.8,0.7,+1.6,+1.6,+1.2,0.13,12,0.25,0.50,6,50.0,18.3,0,464,576,80.6,8,38,5,1,47,8763,2962,181,204,88.7,223,261,85.4,54,93,58.1,23,20,0,1,2,0,0,5,4,0,0,1,0,0,361,1866,890,14,12,4,17,21,462,47,462,47,361,1866,890,14,12,4,17,21,20,16,8,8,4,6,16,37.5,10,15,3,12,20,40,32,1,527,46,8,1,1,14,25,5,3,1,1,3,2,3,10,3,0,0,0,63,Match Report
629,Tottenham,2018-04-07,1.7,476,13,3,61,533,4,1937,26,469,@,Stoke City,eng Premier League,W 2-1,2,1,+1,65,2,0,0,0,1.7,1.7,+0.3,+0.3,1.4,1.1,+0.3,+0.3,+0.6,0.11,15,0.13,0.50,4,26.7,18.5,2,476,588,81.0,9,36,9,1,50,8572,3425,200,225,88.9,224,257,87.2,46,87,52.9,26,17,2,1,2,3,1,4,3,0,0,0,1,0,344,1937,938,21,15,4,14,13,469,49,469,49,344,1937,938,21,15,4,14,13,15,13,7,5,3,7,15,46.7,8,5,1,4,10,25,29,2,533,52,18,0,1,13,19,3,1,1,0,3,6,3,11,3,0,0,0,61,Match Report
630,Manchester City,2018-04-07,2.6,549,6,3,46,592,3,3078,38,544,,Manchester Utd,eng Premier League,L 2-3,2,3,-1,64,2,0,0,0,2.6,2.6,+1.6,+1.6,2.6,2.5,-0.6,-0.6,-0.6,0.14,20,0.10,0.33,6,30.0,16.9,1,549,642,85.5,17,34,15,2,58,9177,2872,275,290,94.8,213,248,85.9,48,78,61.5,38,30,4,1,2,1,0,3,2,1,0,0,0,0,497,3078,1660,35,26,5,14,8,544,58,544,58,497,3078,1660,35,26,5,14,8,11,6,7,2,2,6,22,27.3,16,11,0,11,7,18,15,0,592,50,10,6,5,16,23,8,0,8,0,0,8,3,18,0,0,0,0,46,Match Report
631,Burnley,2018-04-07,1.0,202,8,2,39,278,4,886,14,198,@,Watford,eng Premier League,W 2-1,2,1,+1,40,2,0,0,0,1.0,1.0,-0.2,-0.2,0.4,0.5,+1.0,+1.0,+0.6,0.14,7,0.29,0.50,4,57.1,11.2,0,202,330,61.2,3,18,1,1,13,4503,1913,71,92,77.2,90,123,73.2,41,104,39.4,14,9,2,1,0,2,0,4,2,1,0,0,1,0,186,886,463,10,3,2,11,9,198,13,198,13,186,886,463,10,3,2,11,9,13,8,5,7,1,2,13,15.4,11,13,5,8,16,29,52,0,278,50,21,0,3,9,21,1,0,0,0,2,2,2,16,2,0,0,0,39,Match Report
632,Stoke City,2018-04-07,1.4,188,15,3,56,254,2,921,17,182,,Tottenham,eng Premier League,L 1-2,1,2,-1,35,1,0,0,0,1.4,1.4,-0.3,-0.3,0.8,1.1,-0.4,-0.4,-0.8,0.14,10,0.10,0.25,4,40.0,15.4,1,188,310,60.6,6,19,6,3,21,3580,1867,83,104,79.8,68,101,67.3,30,82,36.6,17,14,0,0,1,2,0,2,2,0,0,0,0,0,192,921,450,11,8,3,13,8,182,20,182,20,192,921,450,11,8,3,13,8,24,15,13,11,0,11,28,39.3,17,12,6,6,16,40,28,1,254,54,10,0,1,20,25,6,6,0,0,2,7,3,12,2,0,0,0,56,Match Report
633,Bournemouth,2018-04-07,1.9,422,5,3,57,489,3,2103,33,415,,Crystal Palace,eng Premier League,D 2-2,2,2,0,53,2,0,0,0,1.9,1.9,+0.8,+0.8,1.8,1.1,+0.1,+0.1,+0.2,0.10,21,0.10,0.40,5,23.8,15.4,1,422,547,77.1,16,40,17,8,55,8496,3379,151,184,82.1,195,241,80.9,69,100,69.0,33,20,5,2,2,2,2,3,2,0,0,1,0,0,358,2103,1108,30,18,4,11,2,415,53,415,53,358,2103,1108,30,18,4,11,2,7,5,5,1,1,4,15,26.7,11,9,4,5,9,16,15,1,489,55,9,0,4,39,26,11,3,6,0,3,11,3,23,3,0,0,0,57,Match Report
634,Crystal Palace,2018-04-07,1.1,374,11,0,57,439,4,1954,24,371,@,Bournemouth,eng Premier League,D 2-2,2,2,0,47,2,0,0,0,1.1,1.1,-0.8,-0.8,1.0,0.7,+0.9,+0.9,0.0,0.09,13,0.15,0.33,6,46.2,19.8,1,374,481,77.8,10,32,9,2,42,6220,2067,189,215,87.9,124,145,85.5,43,88,48.9,24,20,0,2,0,1,1,4,2,0,1,0,1,0,319,1954,1116,29,17,13,15,3,371,42,371,42,319,1954,1116,29,17,13,15,3,15,11,10,4,1,13,20,65.0,7,11,4,7,23,38,38,0,439,41,10,1,2,16,16,3,1,2,0,1,8,0,,1,0,0,0,57,Match Report
635,Swansea City,2018-04-07,0.8,381,11,3,38,440,1,1797,11,380,@,West Brom,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,0.8,0.8,-0.4,-0.4,0.8,0.4,+0.2,+0.2,+0.2,0.12,7,0.14,1.00,1,14.3,16.8,0,381,493,77.3,6,30,2,0,38,6699,2328,186,207,89.9,138,169,81.7,45,90,50.0,11,5,2,3,0,1,0,1,0,1,0,0,0,0,323,1797,1034,19,8,3,10,8,380,38,380,38,323,1797,1034,19,8,3,10,8,13,11,8,5,0,3,15,20.0,12,14,8,6,6,19,28,1,440,52,21,0,9,13,20,1,1,0,0,1,10,3,27,1,0,0,0,38,Match Report
636,Everton,2018-04-07,0.6,274,9,3,46,353,0,1189,11,271,,Liverpool,eng Premier League,D 0-0,0,0,0,39,0,0,0,0,0.6,0.6,-0.3,-0.3,0.5,0.4,-0.6,-0.6,-0.5,0.10,6,0.00,0.00,1,16.7,19.4,0,274,406,67.5,5,28,8,1,27,5431,1971,117,141,83.0,113,146,77.4,40,93,43.0,11,10,0,1,0,0,0,0,0,0,0,0,0,0,221,1189,612,10,5,1,18,12,271,27,271,27,221,1189,612,10,5,1,18,12,16,9,7,6,3,4,12,33.3,8,10,3,7,11,27,32,1,353,49,7,0,7,15,27,3,3,0,0,4,12,3,25,4,0,0,0,46,Match Report
637,Watford,2018-04-07,1.2,346,4,3,58,440,2,1558,25,344,,Burnley,eng Premier League,L 1-2,1,2,-1,60,1,0,0,0,1.2,1.2,+0.2,+0.2,0.7,1.0,-0.2,-0.2,-0.7,0.09,14,0.07,0.20,5,35.7,19.5,1,346,500,69.2,11,27,12,5,39,5741,2205,172,200,86.0,121,162,74.7,34,98,34.7,25,20,2,1,1,1,0,2,2,0,0,0,0,0,310,1558,761,13,11,2,20,11,344,38,344,38,310,1558,761,13,11,2,20,11,9,4,5,2,2,0,3,0.0,3,3,1,2,9,18,22,4,440,57,13,1,8,31,27,11,3,4,0,3,14,3,9,3,0,0,0,58,Match Report
638,Newcastle Utd,2018-04-07,0.4,183,6,3,54,256,3,899,10,181,@,Leicester City,eng Premier League,W 2-1,2,1,+1,35,2,0,0,0,0.4,0.4,-1.0,-1.0,0.2,0.3,+1.6,+1.6,+1.8,0.05,8,0.25,0.50,4,50.0,24.1,1,183,313,58.5,5,19,2,1,22,3404,1789,75,99,75.8,74,109,67.9,24,72,33.3,10,8,1,0,0,1,0,3,3,0,0,0,0,0,174,899,508,10,9,2,15,3,181,22,181,22,174,899,508,10,9,2,15,3,13,6,10,3,0,5,15,33.3,10,5,1,4,14,27,32,0,256,54,9,2,2,11,27,5,4,1,0,3,12,3,19,3,0,0,0,54,Match Report
639,Leicester City,2018-04-07,1.4,450,7,3,54,524,2,2432,16,443,,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,65,1,0,0,0,1.4,1.4,+1.0,+1.0,1.4,1.6,-0.4,-0.4,-0.4,0.17,8,0.13,1.00,1,12.5,14.8,0,450,584,77.1,8,46,6,3,66,9358,2985,159,188,84.6,210,248,84.7,77,124,62.1,16,13,2,0,1,0,0,2,2,0,0,0,0,0,373,2432,1158,22,15,5,17,7,443,65,443,65,373,2432,1158,22,15,5,17,7,9,7,5,2,2,6,10,60.0,4,12,1,11,10,19,15,1,524,57,17,2,8,33,24,7,3,4,0,3,9,3,33,3,0,0,0,54,Match Report
640,Huddersfield,2018-04-07,1.5,435,12,3,52,520,1,1696,29,431,@,Brighton,eng Premier League,D 1-1,1,1,0,58,1,0,0,0,1.5,1.5,0.0,0.0,0.7,0.7,-0.5,-0.5,-0.7,0.10,15,0.07,0.20,5,33.3,17.9,0,435,573,75.9,12,39,5,4,52,7986,3090,191,226,84.5,189,227,83.3,47,97,48.5,29,21,1,4,2,1,0,1,0,0,1,0,0,0,265,1696,770,20,12,1,14,14,431,52,431,52,265,1696,770,20,12,1,14,14,19,12,6,12,1,7,16,43.8,9,11,3,8,11,30,19,0,520,50,16,0,3,25,18,3,2,0,1,3,6,3,4,3,0,0,1,52,Match Report
641,Liverpool,2018-04-07,0.9,499,8,3,47,585,0,1848,15,496,@,Everton,eng Premier League,D 0-0,0,0,0,61,0,0,0,0,0.9,0.9,+0.3,+0.3,0.2,0.6,-0.9,-0.9,-0.2,0.09,10,0.00,0.00,3,30.0,21.9,1,499,639,78.1,6,39,10,1,54,9276,3196,197,217,90.8,231,280,82.5,59,108,54.6,15,10,0,2,1,1,1,0,0,0,0,0,0,0,344,1848,982,20,6,2,20,12,496,53,496,53,344,1848,982,20,6,2,20,12,12,8,6,5,1,0,4,0.0,4,12,1,11,5,17,20,0,585,53,14,1,1,17,29,2,0,2,0,1,8,3,14,1,0,0,0,47,Match Report
642,Brighton,2018-04-07,1.5,268,12,2,56,354,0,1163,26,266,,Huddersfield,eng Premier League,D 1-1,1,1,0,42,0,0,0,0,1.5,1.5,0.0,0.0,1.5,1.5,-1.5,-1.5,-1.5,0.12,13,0.00,0.00,4,30.8,15.6,0,268,410,65.4,12,23,8,3,34,5086,2474,108,150,72.0,92,126,73.0,47,94,50.0,26,18,3,1,3,1,0,0,0,0,0,0,0,0,228,1163,573,15,7,4,14,12,266,34,266,34,228,1163,573,15,7,4,14,12,17,12,7,10,0,3,13,23.1,10,10,5,5,8,25,30,1,354,53,10,3,3,15,26,5,1,4,0,3,9,2,20,3,0,0,0,56,Match Report
643,West Brom,2018-04-07,1.2,430,7,1,52,487,2,2339,23,422,,Swansea City,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,1.2,1.2,+0.4,+0.4,0.9,1.4,-0.2,-0.2,+0.1,0.08,15,0.07,0.33,3,20.0,17.6,0,430,541,79.5,9,41,7,3,38,8102,2830,177,196,90.3,183,220,83.2,61,95,64.2,23,17,0,1,3,1,1,2,2,0,0,0,0,0,424,2339,1197,19,17,2,14,10,422,37,422,37,424,2339,1197,19,17,2,14,10,13,7,6,5,2,5,16,31.3,11,10,1,9,11,24,21,0,487,48,6,0,2,25,29,5,5,0,0,6,9,1,8,6,0,0,0,52,Match Report
644,Manchester Utd,2018-04-07,1.1,264,6,3,46,299,6,1226,10,260,@,Manchester City,eng Premier League,W 3-2,3,2,+1,36,3,0,0,0,1.1,1.1,-1.6,-1.6,1.1,0.8,+1.9,+1.9,+1.9,0.21,5,0.60,0.75,4,80.0,16.9,0,264,354,74.6,5,16,3,1,19,4433,1752,145,158,91.8,76,92,82.6,29,71,40.8,10,7,1,0,0,1,1,6,4,1,0,0,1,0,230,1226,581,7,7,2,16,5,260,19,260,19,230,1226,581,7,7,2,16,5,11,6,6,5,0,3,14,21.4,11,11,4,7,22,33,15,0,299,53,16,3,2,13,17,4,1,2,0,2,12,3,5,2,0,0,0,46,Match Report
645,Southampton,2018-04-08,2.0,289,7,2,57,370,4,1059,23,286,@,Arsenal,eng Premier League,L 2-3,2,3,-1,36,2,0,0,0,2.0,2.0,+0.3,+0.3,1.7,1.4,0.0,0.0,+0.3,0.13,15,0.13,0.29,7,46.7,16.6,0,289,418,69.1,11,24,6,2,32,5203,2099,129,149,86.6,116,156,74.4,30,78,38.5,23,18,1,3,1,0,0,4,3,0,1,0,0,0,247,1059,525,10,6,3,15,8,286,32,286,32,247,1059,525,10,6,3,15,8,12,7,6,4,2,4,7,57.1,3,10,2,8,22,34,26,0,370,46,12,1,5,23,19,6,5,1,0,2,9,2,15,2,0,0,0,57,Match Report
646,Arsenal,2018-04-08,1.6,626,6,3,51,701,6,2407,26,623,,Southampton,eng Premier League,W 3-2,3,2,+1,64,3,0,0,0,1.6,1.6,-0.3,-0.3,1.5,1.5,+1.4,+1.4,+1.5,0.12,13,0.23,0.43,7,53.8,18.6,1,626,751,83.4,11,54,7,1,52,10190,2793,313,351,89.2,256,296,86.5,40,69,58.0,26,23,1,0,1,1,0,6,6,0,0,0,0,0,573,2407,1249,16,24,3,12,8,623,52,623,52,573,2407,1249,16,24,3,12,8,11,6,6,3,2,3,7,42.9,4,13,4,9,8,19,31,2,701,49,8,2,2,18,24,8,3,4,0,1,11,3,21,1,0,0,0,51,Match Report
647,Chelsea,2018-04-08,1.7,542,11,2,66,600,2,2745,44,540,,West Ham,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,1.7,1.7,+1.4,+1.4,1.8,2.4,-0.7,-0.7,-0.8,0.08,23,0.04,0.17,6,26.1,16.7,0,542,650,83.4,21,49,18,6,69,9006,3536,241,269,89.6,213,250,85.2,51,74,68.9,44,37,4,1,1,0,1,2,2,0,0,0,0,0,465,2745,1544,39,25,9,21,8,540,68,540,68,465,2745,1544,39,25,9,21,8,14,11,6,7,1,4,11,36.4,7,17,3,14,11,25,20,1,600,48,13,1,3,25,20,10,1,5,0,2,10,2,13,2,0,0,0,66,Match Report
648,West Ham,2018-04-08,0.3,324,12,3,70,396,2,1622,10,320,@,Chelsea,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,0.3,0.3,-1.4,-1.4,0.3,0.4,+0.7,+0.7,+0.7,0.06,5,0.20,0.50,2,40.0,17.3,0,324,443,73.1,5,30,4,0,33,6269,2184,121,139,87.1,152,182,83.5,42,97,43.3,10,9,1,0,0,0,0,2,2,0,0,0,0,0,259,1622,693,9,8,2,12,10,320,33,320,33,259,1622,693,9,8,2,12,10,17,12,13,2,2,9,23,39.1,14,15,6,9,15,32,20,0,396,45,8,6,1,15,14,6,3,2,0,2,17,3,18,2,0,0,0,70,Match Report
